MDS1,MDS2,MDS3,MDS4,MDS5,MDS6
-8.161089578451614,1.076830408514797,-6.861993881196858,-2.4986368310253844,-0.27781562918451463,2.2432198643449217
-10.890872726388107,2.877554365443973,-3.2678003090724888,1.0659939338217244,-0.07314274722504926,4.143740459585908
-11.075306138633588,3.157285663270847,0.9418932931565996,4.606083332570315,-0.44930620007592975,2.906453187678817
-8.220981051910334,2.1155954863860273,4.344599613587286,7.772989687643103,-1.321659257665205,0.321217248603818
-2.674334813002532,0.2878638847549188,6.497371872022051,10.652273994929198,-2.2725246517998468,-1.8080283378286233
4.657685648006477,-1.0676567650244086,6.366945598702807,10.35521639246864,-2.696474521714547,-3.5846822925805784
9.381626352906254,-1.1209811243311327,4.734608451390035,5.661550543357478,-0.979229726778281,-4.1222685440706925
9.901178424362996,-0.5291976933210812,3.7723618477099468,-0.209415976609314,1.0424130866672543,-3.0002415081360803
7.385802472333116,0.5484848916091914,4.654724636111032,-5.637683640094358,4.094022601380672,-1.2217898962721168
2.873145372620935,1.0011328900738867,6.040009781737668,-7.337310845495275,5.306304521820294,0.4930123133729392
1.2921363724757964,1.0634343365850738,7.465410308347038,-3.3571433171179095,4.09052651836555,1.6526380423536906
3.8015913992224104,1.6382952660063808,7.898347989757383,1.816837040561837,1.6221133969299817,1.654620274636031
8.431579110750238,3.043788363931527,5.921747545489725,6.089099014290291,-0.17598146588529864,1.3895562359070592
10.143360768909885,3.665488788523031,3.042245839128421,6.4607119832435425,-1.9719972790638092,-0.4840977400097044
7.446854470740461,3.1274742950725702,1.1138527969354268,3.8080093673482955,-3.12376594151243,-2.909911523385262
0.35563012363045116,3.909922410566906,-0.406300690158289,0.22840828377539632,-5.0047683682234565,-4.916242031928824
-8.231560348976476,4.641994645261531,-0.33807049475008977,-1.4743503177634836,-3.717632884821798,-3.0949833712909287
-9.792261041148274,3.982189264231472,0.187613155173753,-1.2620422654062753,0.6785608106299603,0.31631522552388874
-5.31821571821834,3.645313344093638,-0.8775819057809263,0.023487762955929206,2.681094607685944,2.6946464525101925
1.575428804842024,4.9746459612577,-3.377675054546767,1.3856400240544764,3.4930662544382787,4.810011260406379
7.915819147440499,5.926951512912784,-5.4331123927857625,0.2853700436229268,2.546629978395745,5.213136752889049
9.700212536366838,4.560040638443338,-5.097275315769332,-2.0194723704511373,-0.4268952047633441,3.4508869839318894
6.615791101078494,1.435350185357887,-2.746586255780498,-3.4792979849903554,-3.61681505843688,0.4612879204064997
1.0456774089409737,-2.6860026539913173,-0.4645193830083354,-3.5647097670967463,-6.4384147262039955,-2.9835225859000354
-3.996987838492864,-5.901834697107569,0.10993128383321364,-2.2669976811765777,-6.121542764074231,-5.701151916230793
-6.327704083924521,-6.709186259184965,-0.8119966091404316,0.19665918747564798,-2.496647207077077,-6.854415550721739
-6.186929913506094,-5.176926177162372,-2.418843561614798,1.3098083684230766,1.2482134166071446,-6.3969717578718255
-5.9697885837936875,-3.356602925823025,-4.648663330670756,0.9077383841808053,4.773384441857387,-4.124080094727214
-5.693596372229536,-1.2851035748330035,-5.62173433838997,-2.302192298691229,6.2476650241499785,3.742114008111288
-4.771209194650537,-0.03264518237450929,-4.433243232852664,-3.8321672014539323,3.265638864310715,8.92089942784619
-4.195429228542058,-1.789404438604475,-3.418812154952338,-3.5513694691294027,-0.29968079240750417,10.806078797218301
-2.787017352073641,-4.86954656249628,-3.9742998744102254,-2.9259506231850785,-2.4308850782542724,9.966136249403403
-1.6362666204061567,-8.920297569797214,-5.609708881764399,-3.2918436927845858,-2.554816391161293,5.912605738213059
-0.9198194389045995,-8.311924428877553,-2.7695027172793476,-5.570563464977501,5.002411944476721,-7.372625504312474
-1.8501626440926902,-3.472019057615923,1.4733047450708572,-5.222639012510928,6.508161904656461,-10.115732176475648
-4.211955622892601,-0.2528696694852661,4.779233881237464,-4.938986814114155,7.09668476548547,-6.263222574434859
-6.04926078683035,1.2898903808960829,6.534804786390638,-2.653978315674232,5.477860618733417,-0.5200756830782912
-6.158529528687964,0.5638876637872595,5.805838896721966,0.37530237428366375,3.24127335991176,3.07746401977948
-4.82565352008169,-2.8217295369622892,2.4366378676767657,4.3039398472293,0.8504780863766123,4.712840008307091
-1.108602369917904,-6.036099199022915,-3.68324438873444,6.844097107567695,-2.190061966442209,2.189008188583175
